source_filename,title,authors,publication_date,content,embedding
KR20120090383A.pdf,Not Found,Inventors: Not Found; Assignee: Not Found,Not Found,"(19) 대한민국특허청(KR)
(12) 공개특허공보(A)
(11) 공개번호   10-2012-0090383
(43) 공개일자   2012년08월17일
(51) 국제특허분류(Int. Cl.)
      D01F 9/12 (2006.01)  D01D 5/24 (2006.01)
    D06M 15/333 (2006.01)
(21) 출원번호       10-2011-0010764
(22) 출원일자       2011년02월07일
     심사청구일자   2011년02월07일 
(71) 출원인
숭실대학교산학협력단
서울특별시 동작구 상도로 369 (상도동)
(72) 발명자
정영진
서울특별시 서초구 잠원로14길 41, 한신아파트
325동 1204호 (잠원동)
정연수
강원도 동해시 천곡1길 3, 유공타워 404호 (천곡
동)
(74) 대리인
김미숙, 윤여강, 김지용
전체 청구항 수 : 총 19 항
(54) 발명의 명칭 탄소나노튜브 섬유제조
(57) 요 약
본 발명은 아세톤, 촉매 및 활성제를 포함하는 용액을 ㎛ 단위의 미세입자로 분사하는 단계를 포함하는 탄소나
노튜브 섬유의 제조방법에 관한 것이다.   본 발명의 탄소나노튜브 섬유 제조 방식은 종래 불연속적 방식과 달
리 탄소나노튜브 제조용 용액을 500 ㎛ 이하의 직경으로 분사하는 방식을 이용하여 구조 및 섬유의 직경제어가
용이한 연속적 방식으로 탄소나노튜브 섬유를 제조하는 방식으로서, 탄소나노튜브 고유의 물성을 그대로 보유
하여 높은 순도,  인장강도 및 전기전도도를 보유하는 획기적인 탄소나노튜브 섬유의 제조 방법에 해당한다.
본 발명의 탄소나노튜브 섬유는 탄소나노튜브가 가지는 고유의 성질을 그대로 활용하여, 전자파차폐, 전자기파
흡수, 센서, 밧데리, 의료용, 파워케이블, 스마트의류, 전계방출소자, 태양전지전극, 압전소자 등의 다양한 응
용분야에 사용될 수 있다.
대 표 도 - 도3
공개특허 10-2012-0090383
- 1 -
 특허청구의 범위
청구항 1 
다음의 단계를 포함하는 탄소나노튜브 섬유의 제조 방법:","[-6.67180065647699e-05, 0.03932810202240944, -0.0067073265090584755, -0.015071439556777477, 0.020488299429416656, -0.009959542192518711, -0.004321803338825703, 0.006267592776566744, -0.010024853982031345, 0.012908757664263248, -0.014092628844082355, 0.01245104894042015, 0.022552959620952606, 0.020285584032535553, 0.0025277496315538883, -0.05216803029179573, 0.045132167637348175, 0.002997808624058962, -0.12371604889631271, 0.0032950628083199263, 0.035640545189380646, 0.005776095204055309, 0.08297743648290634, 0.02370736561715603, -0.04655331000685692, -0.025118200108408928, 0.008317746222019196, -0.0012721571838483214, 0.011248782277107239, -0.03296251222491264, 0.01694105938076973, 0.0592748187482357, 0.007073873654007912, -0.006513606756925583, 0.01979239471256733, 0.040892183780670166, 0.03752508759498596, 0.051227811723947525, 0.023113127797842026, -0.06358415633440018, -0.0589844211935997, 0.021800952032208443, -0.004812890663743019, 0.032076917588710785, -0.014599582180380821, -0.004888973198831081, 0.0023760797921568155, 0.03479780629277229, -0.07995057106018066, 0.05815693736076355, 0.018901806324720383, 0.036366622895002365, -0.05947040021419525, 0.018940052017569542, -0.012967167422175407, -0.011367637664079666, -0.03584248572587967, -0.0021727290004491806, 0.02607419714331627, -0.0013906247913837433, -0.041795920580625534, 0.016996124759316444, -0.06290030479431152, -0.05063710734248161, 0.006368827540427446, -0.020173754543066025, -0.022056227549910545, -0.026151714846491814, -0.06971387565135956, 0.007734751328825951, 0.00482729310169816, 0.03898192197084427, -0.02372165024280548, -0.010765528306365013, 0.030835632234811783, -0.010604314506053925, 0.0001879736955743283, -0.018774526193737984, 0.018382178619503975, 0.05195139721035957, -0.04087642952799797, 0.061031654477119446, 0.057057712227106094, 0.09729889035224915, -0.012920788489282131, 0.02337104268372059, 0.016696680337190628, -0.07453694939613342, -0.059627436101436615, -0.036478061228990555, 0.08118561655282974, 0.03305922821164131, 0.004437760449945927, -0.0034140131901949644, 0.04175077751278877, -0.034466102719306946, -0.15378499031066895, -0.13729892671108246, 0.10184336453676224, 0.027267025783658028, -0.006613153964281082, -0.005492995958775282, -0.01224666740745306, -0.04777572304010391, 0.04178940877318382, 0.03968273103237152, 0.0005538600380532444, -0.0163431279361248, -0.04708869382739067, 0.028660768643021584, -0.02999364770948887, -0.01163501013070345, 0.0046869548968970776, 0.0324152447283268, 0.022533167153596878, 0.00334011297672987, -0.01202936377376318, 0.0015473206294700503, -0.042936425656080246, 0.01074401754885912, -0.0253229271620512, 0.018248217180371284, -0.011698860675096512, 0.03966449946165085, 0.012671573087573051, -0.017289714887738228, -0.018376927822828293, 0.01970450021326542, -0.0476851612329483, -0.002388210967183113, 0.03591568022966385, -0.024067698046565056, -0.0038616384845227003, 0.04332703351974487, -0.0017182973679155111, 0.010887396521866322, 0.009832806885242462, -0.014025278389453888, 0.02922215685248375, 0.03660253435373306, 0.04133191332221031, -0.06353453546762466, -0.013584100641310215, 0.00014812663721386343, -0.026700209826231003, -0.010364670306444168, 0.03274732828140259, 0.047484394162893295, -0.05539848282933235, -0.049237046390771866, -0.026528550311923027, -8.717640594113618e-05, 0.07709876447916031, -0.03526128828525543, 0.0017151645151898265, 0.0006317959632724524, 0.02777579426765442, -0.0439927913248539, 0.02725624293088913, 0.0015970902750268579, 0.045295920222997665, -0.005315099842846394, -0.011987840756773949, 0.041965093463659286, -0.09605174511671066, -0.01605398766696453, 0.004178809002041817, -0.07829617708921432, 0.0254520196467638, 0.01395746786147356, -0.0030523997265845537, -0.036193545907735825, -0.007505692541599274, -0.13961681723594666, 0.02566409297287464, 0.002087598666548729, -0.030703436583280563, 0.006777784321457148, -0.006851597689092159, 0.026181230321526527, 0.06566114723682404, 0.01193966157734394, -0.025031503289937973, -0.0853273943066597, 0.01918068528175354, 0.014606215991079807, 0.034595273435115814, 0.015460403636097908, 0.09381239861249924, 0.060213398188352585, -0.02907111681997776, 0.023422682657837868, 0.014329369179904461, 0.04810863360762596, -0.04975239560008049, -0.043298713862895966, -0.015622656792402267, 0.0257432721555233, -0.012425277382135391, -0.06786216795444489, 0.02712276577949524, -0.009022633545100689, -0.00271062389947474, -0.032386939972639084, 0.022881871089339256, 0.05342332273721695, -0.07511891424655914, -0.026456594467163086, -0.017713239416480064, 0.04499834030866623, 0.03143666684627533, -0.007963732816278934, -0.007826706394553185, 0.016361504793167114, 0.025885146111249924, -0.010027778334915638, 0.020576689392328262, -0.012458967976272106, 0.016095714643597603, -0.02881569415330887, 0.040725938975811005, 0.022501546889543533, 0.03858109936118126, 0.020664062350988388, -0.0022944887168705463, 0.0073494454845786095, -0.02989847958087921, -0.026550721377134323, 0.05335929989814758, -0.03655484691262245, -0.0041351839900016785, 0.007889030501246452, 0.027430962771177292, 0.022605404257774353, -0.07225287705659866, 0.018152011558413506, 0.046421539038419724, -0.06860020011663437, -0.032110508531332016, 0.05689402297139168, -0.008868617936968803, 0.03187484294176102, 0.0929003432393074, -0.03942648693919182, 0.03709658607840538, -0.0463256761431694, 0.09323325008153915, 0.07458890974521637, -0.004460314754396677, -0.011449102312326431, -0.036510493606328964, -0.03221278265118599, -0.04012320190668106, 0.012860743328928947, -0.05256469175219536, -0.02706797420978546, 0.019709844142198563, -0.005750373471528292, 0.005325621925294399, -0.0302660521119833, 0.03087368980050087, 0.015189425088465214, 0.007608974352478981, -0.07463353872299194, -0.05327391251921654, -0.06844282895326614, -0.02525779791176319, -0.01890072040259838, 0.043996673077344894, -0.0477379746735096, 0.02865048311650753, -0.043920595198869705, -0.03940165415406227, 0.0009942841716110706, -0.020611170679330826, 0.012461688369512558, -0.0013108093990013003, 0.004537207540124655, 0.0387948676943779, -0.05505263805389404, 0.034122928977012634, 0.043639179319143295, -0.01809610240161419, 7.372024265350774e-05, 0.03752698376774788, -0.09961751848459244, 0.014722632244229317, 0.0008371921139769256, -0.002956582698971033, 0.001266653067432344, 0.020576899871230125, 0.001542834215797484, -0.0011112135834991932, -0.041505925357341766, 0.050016846507787704, 0.01051005907356739, 0.005886595230549574, 0.0037384771276265383, -0.04802098125219345, -0.03615241497755051, 0.02107231691479683, 0.039610523730516434, -0.006103019695729017, -0.01011369563639164, -0.00010145999112864956, -0.036728907376527786, -0.022586151957511902, 0.00745159899815917, 0.0015732089523226023, -0.00900433398783207, 0.002651186427101493, 0.04594650864601135, -0.04219135642051697, -0.009015494026243687, -0.01160668395459652, 0.005949580576270819, -0.1912515014410019, -0.02789732813835144, -0.0006135868607088923, 0.0005830152076669037, 0.004608591552823782, 0.04383363947272301, -0.010847489349544048, 0.0179707370698452, -0.000799056957475841, -0.03187029808759689, 0.007802604231983423, -0.029625531286001205, 0.020850058645009995, 0.010616796091198921, 0.018913893029093742, 0.014418949373066425, -0.04811590537428856, -0.03012162633240223, 0.03624734655022621, -0.007391525898128748, -0.05977239832282066, 0.013616729527711868, 0.042766425758600235, 0.016745200380682945, 0.009758653119206429, 0.036555252969264984, 0.016696345061063766, 0.015471134334802628, -0.004008183255791664, -0.09198062121868134, 0.00043396331602707505, -0.005598342977464199, -0.0058809551410377026, 0.021478936076164246, 0.003047875128686428, 0.03967497870326042, -0.0206505935639143, -0.04596402868628502, -0.001924842712469399, 0.009971732273697853, 0.042304039001464844, -0.014387045986950397, -0.018716903403401375, -0.013419413939118385, -0.006263068411499262, 0.014055192470550537, -0.0020736244041472673, 0.006968920584768057, 0.06681772321462631, 0.010287212207913399, 0.017751289531588554, 0.04587977007031441, -0.04246218875050545, -0.025892185047268867, -0.009548306465148926, 0.048754919320344925, -0.007839051075279713, 0.027796698734164238, 0.031301967799663544, 0.008516605943441391, -0.020186368376016617, -0.004259978886693716, -0.025779981166124344, 0.013175686821341515, -0.04973684623837471, 0.0026212928351014853, 0.027263043448328972, 0.010824084281921387, -0.01104920543730259, 0.08600720763206482, -0.04348387569189072, -0.04153798148036003, 0.007631192449480295, -0.029736213386058807, 0.003598234849050641, 0.022902781143784523, 0.04070364683866501, 0.0013424430508166552, -0.03236177936196327, 0.05065029114484787, 0.018005317077040672, 0.04226177558302879, 0.001217993558384478, -0.005183626431971788, 0.01967463456094265, -0.023148616775870323, 0.0808292031288147, -0.05530643090605736, 0.0014555479865521193, -0.03715809807181358, 0.04584798961877823, 0.0016198261873796582, 0.014972631819546223, 0.05396844446659088, -0.023647071793675423, -0.010450164787471294, -0.032677389681339264, 0.004173493944108486, -0.026270775124430656, -0.031493254005908966, 0.017922723665833473, -0.06676042824983597, 0.007189094088971615, -0.00898041296750307, 0.0017958092503249645, 0.05734572187066078, 0.04783862829208374, 0.00506164226680994, 0.0069810859858989716, -0.09221344441175461, -0.03353854641318321, -0.00337010994553566, 0.03262283653020859, 0.016484733670949936, 0.054282888770103455, 0.05973142385482788, -0.021938562393188477, 0.0723513588309288, 0.08423294126987457, 0.003365958807989955, -0.032259948551654816, -0.031351324170827866, -0.05089480057358742, 0.04210028424859047, -0.0032848112750798464, 0.00893488246947527, 0.044710684567689896, 0.014764096587896347, -0.00839532632380724, 0.03298010677099228, 0.03741892799735069, -0.005910591688007116, 0.006184468977153301, -0.024560004472732544, 0.01626642607152462, 0.0028824296314269304, 0.017688844352960587, -0.03157200664281845, -0.10066111385822296, -0.007040258496999741, 0.019470781087875366, 0.05811658129096031, -0.02118813619017601, 0.00043843829189427197, -0.025502638891339302, -0.012508132494986057, 0.04032759740948677, 0.04605703428387642, 0.014259401708841324, -0.013588950969278812, 0.0169723778963089, 0.03859252110123634, -0.03897036612033844, 0.050292231142520905, 0.040974486619234085, 0.011217356659471989, 0.018596628680825233, 0.021627258509397507, -0.019389044493436813, -0.025225786492228508, 0.014125772751867771, 0.056532785296440125, -0.012875203043222427, 0.016639454290270805, -0.00844074971973896, 0.012091955170035362, -0.0338161438703537, -0.003083112183958292, 0.04243715479969978, -0.02712571620941162, -0.013550318777561188, 0.01856079511344433, 0.014726896770298481, 0.016660017892718315, 0.011907192878425121, 0.0360763855278492, -0.0062675331719219685, -0.02972172386944294, -0.021388215944170952, 0.010468661785125732, 0.057150568813085556, -0.002316405763849616, -0.03860875219106674, 0.03682129457592964, 0.036830127239227295, -0.020816652104258537, -0.00755273224785924, -0.0754631757736206, -0.020581111311912537, 0.03418939188122749, -0.06675716489553452, -0.036414701491594315, 0.036075446754693985, 0.046227335929870605, 0.02057473361492157, -0.025432482361793518, 0.02569912001490593, 0.02857147715985775, 0.0026537333615124226, 0.013532403856515884, -0.00788056943565607, 0.02419356442987919, -0.009146801196038723, 0.04478128254413605, 0.0038725435733795166, 0.026985103264451027, 0.014976314269006252, 0.008646313101053238, -0.006802110001444817, 0.03551756963133812, 0.004538042936474085, 0.012718022800981998, 0.06157221272587776, -0.036543261259794235, -0.03295869007706642, 0.046238649636507034, 0.013637532480061054, 0.03000684268772602, -0.014987300150096416, 0.07032935321331024, 0.006638313177973032, 0.02538124844431877, 0.02560889534652233, 0.01292156707495451, -0.005891332868486643, 0.017706483602523804, -0.02635708637535572, 0.02489551715552807, 0.05947669595479965, -0.022760510444641113, -0.019112197682261467, 0.06852244585752487, -0.04220585897564888, 0.10447877645492554, -0.03191007301211357, -0.025336874648928642, -0.030865252017974854, 0.028792666271328926, 0.010688834823668003, -0.005976305343210697, 0.05017063394188881, 0.011000441387295723, -0.028622351586818695, -0.005256448872387409, 0.04502343013882637, -0.0016158124199137092, 0.02360936626791954, -0.00848445761948824, 0.011166304349899292, -0.0089691411703825, 0.00844048336148262, 0.051252227276563644, -0.036675360053777695, 0.013671774417161942, -0.00956664141267538, 0.02135082334280014, -0.008925252594053745, 0.015141359530389309, 0.0635865181684494, -0.02152039110660553, -0.041161712259054184, 0.02214229106903076, 0.021017681807279587, -0.0028075044974684715, 0.004667922854423523, 0.028355874121189117, 0.08743299543857574, 0.008959711529314518, 0.006912149488925934, -0.0154208242893219, -0.009595232084393501, 0.053767334669828415, -0.0187980979681015, 0.036196932196617126, -0.028362102806568146, 0.03592764586210251, 0.040721792727708817, -0.07515767216682434, -0.008331497199833393, 0.015873441472649574, -0.03735596686601639, 0.013207531534135342, 0.02385939471423626, 0.019458310678601265, -0.0358835831284523, 0.014445195905864239, 0.03478308394551277, 0.012393198907375336, -0.030164547264575958, -0.046807754784822464, -0.028250865638256073, -0.060281477868556976, -0.015455312095582485, -0.06790214776992798, -0.04064679518342018, 0.05325790494680405, -0.04118673875927925, -0.007363905664533377, -0.020375212654471397, -0.02542704902589321, -0.022495072335004807, 0.0007896227762103081, 0.01627977564930916, 0.04128476604819298, 0.0015610615955665708, -0.015872474759817123, -0.002069181064143777, 0.005840736906975508, -0.08561744540929794, 0.04562002047896385, -0.0023816099856048822, -0.02328674867749214, 0.039239104837179184, 0.03951076418161392, 0.013710664585232735, -0.0073903086595237255, 0.012587622739374638, 0.0007761387387290597, -0.05011402443051338, 0.036413878202438354, 0.041485495865345, -0.03471514210104942, -0.02596859075129032, -0.0412820503115654, 0.042139556258916855, 0.05851409211754799, 0.04789910092949867, -0.003589944913983345, 0.004075785167515278, 0.006742252502590418, 0.020678069442510605, 0.016722382977604866, -0.02160589024424553, 0.01757623255252838, 0.03248676285147667, -0.0033944714814424515, -0.055874064564704895, 0.04794634133577347, -0.024877706542611122, 0.03306420519948006, -0.04028625413775444, -0.007289180997759104, 0.019535470753908157, 0.06131386756896973, -0.0008939242106862366, -0.01857888139784336, 0.018212448805570602, 0.01641889289021492, 0.009596078656613827, -0.03539670258760452, -0.03927915543317795, 0.02515934780240059, 0.027441760525107384, -0.04878881573677063, 0.004623521119356155, 0.019498294219374657, -0.034162409603595734, 0.02007109299302101, -0.02692648023366928, 0.014067850075662136, -0.012766231782734394, 0.010029456578195095, -0.020194416865706444, 0.011018938384950161, 0.018951399251818657, -0.018830368295311928, -0.01389337982982397, 0.013963593170046806, -0.0043675461784005165, 0.0026172949001193047, 0.023908883333206177, 0.012116371653974056, -0.06291915476322174, 0.06218115985393524, 0.021375708281993866, -0.043316952884197235, -0.0028853421099483967, 0.019574617967009544, 0.010072730481624603, 0.03457651287317276, 0.007110290229320526, -0.04971062019467354, -0.03277759999036789, 0.012730227783322334, -0.08200070261955261, -0.0038449664134532213, -0.0330975241959095, -0.023315098136663437, 0.010371144860982895, -0.009300614707171917, 0.03826022520661354, 0.03341593220829964, -0.04095977172255516, 0.024399541318416595, 0.0027408176101744175, 0.03721746429800987, 0.03557533025741577, -0.02571074478328228, -0.053098417818546295, -0.0022901862394064665, 0.015557855367660522, 0.007980413734912872, 0.003677756991237402, 0.005838973913341761, 0.03296354413032532, -0.024882828816771507, 0.04812290146946907, 0.0396459698677063, 0.04231715947389603, 0.02187763899564743, -0.09616760909557343, -0.021981708705425262, -0.05720984935760498, 0.04015728831291199, 0.07237580418586731, -0.0209750197827816, -0.010443909093737602, 0.011516469530761242, -0.025597233325242996, -0.009136111475527287, -0.0029777369927614927, -0.04077063500881195, -0.05408797785639763, -0.024331651628017426, 0.014340011402964592, -0.017298901453614235, -0.049496009945869446, 0.0029275682754814625, -0.029712501913309097, 0.036767251789569855, 0.03485710546374321, -0.011111396364867687, 0.0014105886220932007, -0.04373406991362572, -0.07927197962999344, 0.01009241584688425, 0.021034859120845795, -0.002027877140790224, 0.02294689416885376, -0.020023193210363388, -0.011485591530799866, -0.03194084018468857, 0.020725833252072334, 0.020510222762823105, 0.012181407772004604, 0.05762204900383949, -0.027973875403404236, -0.015053766779601574, -0.039074454456567764, -0.0006394784431904554, 0.04041391983628273, -0.0398503802716732]"
